class,V_L1,V_L2,V_L3,V_L12,V_L23,V_L31,PF_L1,PF_L2,PF_L3,THD_L1,THD_L2,THD_L3
0,0.9983091837819578,0.9996677815778924,0.9984513474014673,0.9991556704516739,0.999322101476106,0.9981681827441615,0.962219894,0.925908625,0.979246318,5.698289871,5.411762714,4.495819092
0,0.9983091837819578,0.9996677815778924,0.9984513474014673,0.9991556704516739,0.999322101476106,0.9981681827441615,0.962219894,0.925908625,0.979246318,5.698289871,5.411762714,4.495819092
0,0.9983091837819578,0.9996677815778924,0.9984513474014673,0.9991556704516739,0.999322101476106,0.9981681827441615,0.962219894,0.925908625,0.979246318,5.698289871,5.411762714,4.495819092
0,0.9983091837819578,0.9996677815778924,0.9984513474014673,0.9991556704516739,0.999322101476106,0.9981681827441615,0.962219894,0.925908625,0.979246318,5.698289871,5.411762714,4.495819092
0,0.9983721034490168,1.0002484797792408,0.9988256616701426,0.9994421015511402,1.000148981901848,0.998232232828463,0.959693313,0.923289299,0.978530526,5.832468987,5.479344368,4.555741787
0,0.9983721034490168,1.0002484797792408,0.9988256616701426,0.9994421015511402,1.000148981901848,0.998232232828463,0.959693313,0.923289299,0.978530526,5.832468987,5.479344368,4.555741787
0,0.9983721034490168,1.0002484797792408,0.9988256616701426,0.9994421015511402,1.000148981901848,0.998232232828463,0.959693313,0.923289299,0.978530526,5.832468987,5.479344368,4.555741787
0,0.998343422711536,1.0003122351774287,0.9987297280627708,0.9996570382975182,1.0000071772021188,0.9980950804300737,0.959251225,0.924403608,0.977964044,5.812682629,5.463543415,4.513535976
0,0.998343422711536,1.0003122351774287,0.9987297280627708,0.9996570382975182,1.0000071772021188,0.9980950804300737,0.959251225,0.924403608,0.977964044,5.812682629,5.463543415,4.513535976
0,0.998343422711536,1.0003122351774287,0.9987297280627708,0.9996570382975182,1.0000071772021188,0.9980950804300737,0.959251225,0.924403608,0.977964044,5.812682629,5.463543415,4.513535976
0,0.998343422711536,1.0003122351774287,0.9987297280627708,0.9996570382975182,1.0000071772021188,0.9980950804300737,0.959251225,0.924403608,0.977964044,5.812682629,5.463543415,4.513535976
0,0.998343422711536,1.0003122351774287,0.9987297280627708,0.9996570382975182,1.0000071772021188,0.9980950804300737,0.959251225,0.924403608,0.977964044,5.812682629,5.463543415,4.513535976
0,0.9985742003627578,1.0001761604674175,0.9986741033361134,0.9995372510314452,0.999907754930548,0.9982787108786464,0.957963467,0.922657549,0.976698279,5.749846458,5.455051899,4.541118622
